Cliente,Cred_perd,Cred_PF,Electronico,Monto_prom,Saldo,Ing_tot
729271,0,1,8,1758.091598,870.0130643,0
787918,0,1,11,503.9806337,1331.417549,1007.961267
667597,0,0,3,1946.352741,0,30
768618,0,0,10,484.7567057,1177.994943,11
859570,0,0,6,1126.944431,325.2774532,2253.888862
866523,0,0,5,1791.326412,926.0882875,39
847175,1,1,1,502.2768959,880.9687074,-82
859301,0,0,20,1986.973504,770.1556892,40
666376,1,1,14,468.3556958,175.0380192,12
760966,0,1,12,1967.29926,849.8829264,14
849375,1,0,11,481.6159603,747.6446393,-4
820972,1,1,11,1618.95826,59.06329666,49
681810,0,0,16,994.1036257,101.2193702,0
728537,1,0,7,485.8195974,582.519842,-5
798026,0,0,7,2032.829564,398.9062377,23
800714,0,0,1,504.4203901,208.6280628,6
813826,0,0,2,1428.122979,1104.09384,44
617275,0,0,3,1469.475252,15.87160356,22
638047,1,0,4,496.670571,125.9202567,496.670571
734408,0,1,11,1373.260824,1074.9983,43
806266,1,0,20,1850.367701,95.25190798,35
835220,0,0,13,507.2157515,220.9166607,26
571827,2,3,17,1584.968586,0,4754.905757
620640,1,1,4,2191.855241,0,-53
626482,1,1,17,531.7273599,54.33950504,-9
631169,1,0,10,1726.951106,0,-63
633855,1,1,1,466.65933,142.5604791,-40
638319,0,0,14,1552.474151,69.98424077,9
648149,1,0,4,1518.888324,175.1745531,40
649829,1,0,19,495.1188355,0,-77
671781,1,0,8,1733.121535,132.800737,38
677934,0,0,11,483.130188,0,32
679246,1,0,7,519.3278943,32.29944871,-20
679620,0,0,14,1448.551919,0,26
713029,0,0,7,1302.594367,868.5609173,18
713935,1,1,17,2276.541163,766.5244571,-78
717456,0,0,20,1686.019657,733.259972,29
729299,1,0,5,1790.905613,-13.7458011,23
756772,1,1,13,2003.732326,222.181838,44
823674,0,0,2,1593.767715,192.9895602,26
877462,0,0,10,497.0880505,781.5932542,22
826862,0,0,12,445.9120562,105.2419129,21
761936,0,0,11,459.7649389,833.3567075,49
889906,0,1,15,526.9575932,-7.633284193,8
680297,1,0,7,454.3061471,190.5374854,-27
723804,0,0,5,1078.038466,-416.5732002,31
755038,0,0,14,1177.040015,1029.016888,1
835949,1,1,16,1441.727992,1533.21368,1441.727992
864604,0,0,14,1130.473112,650.7079821,27
644712,0,0,6,1834.061533,84.23051881,32
667841,0,0,10,1983.585378,180.7478638,49
668334,0,0,11,2272.947372,183.7887128,5
689704,0,0,14,445.1881272,1.290780945,29
692526,0,1,13,1419.03041,0,48
709246,0,0,18,448.3674822,1606.934581,41
710037,0,0,19,450.2447603,213.1514841,45
736578,0,0,17,1484.136826,815.3780563,13
767134,0,1,20,1589.502185,191.74869,21
773443,0,0,18,1528.831319,720.5398493,8
796563,0,1,20,1498.411762,924.0171692,17
798400,0,1,1,1786.850438,371.2242054,23
804758,0,1,9,1129.218144,930.8217953,31
817431,0,1,1,1803.753642,687.6420094,43
827056,0,1,18,1693.344678,662.2281059,21
836151,0,0,16,2194.669524,834.5495924,4389.339049
871563,0,0,17,1662.128743,1043.172978,7
874452,0,0,8,1821.262948,680.9169348,16
876670,0,1,18,492.607089,870.6416438,49
876791,0,1,6,482.9723776,147.2590944,43
880097,0,0,17,517.3166658,882.3967111,14
880332,0,1,7,440.4293115,416.9031349,23
882729,0,0,7,520.1270615,425.589037,27
884125,1,3,22,1469.061889,809.4148,2938.123778
886763,0,0,9,448.6371162,338.3360491,26
648895,0,0,13,1584.850347,0,12
703123,0,0,20,1448.202976,1101.10652,45
760902,0,1,19,1420.872738,144.7947646,27
815017,0,1,5,1336.209518,542.2918792,43
860008,0,1,12,1100.916178,1608.062073,0
861797,0,1,6,1394.925963,1527.624526,28
784999,2,2,17,1612.704633,840.6122047,-15
821960,0,0,14,524.7530371,876.1140573,29
648327,1,0,11,511.7465587,175.2185146,-3
672603,1,0,21,1180.895601,0,-74
778653,0,0,19,1862.541406,603.4356403,3
783590,0,1,1,492.4516895,11.9894608,37
811185,0,0,1,1478.572744,501.9008568,44
817516,1,0,12,1805.24596,956.8993714,-65
820477,0,0,11,1392.397163,730.4591128,28
642156,0,0,7,462.7392888,82.05960108,1
653312,0,0,19,501.0651938,0,39
679871,1,0,20,465.1593246,60.53612139,-73
764348,0,0,7,483.6945528,628.2913613,46
885494,0,1,12,474.2447431,808.3675207,8
718387,0,0,16,1577.364356,463.7432017,13
737481,0,0,5,1371.460631,150.2815592,28
836601,0,0,6,1423.716018,306.0360636,1
628226,1,0,2,490.5888307,0,9
810478,0,1,7,1049.88823,1819.242389,46
639316,1,0,12,507.2155946,0,-66
741705,0,0,1,1724.327124,374.9984441,22
728528,0,1,3,1715.046196,325.5083974,46
639307,1,1,17,732.1804188,0,-35
739953,0,0,14,1856.530304,771.5181019,13
778804,1,1,14,1815.413349,164.7732661,-56
795614,0,1,10,500.4735144,1065.396084,13
798558,1,1,16,452.7043307,818.7934848,-72
813125,0,0,14,1187.195478,1029.059536,38
841436,0,0,2,1186.904477,659.9887799,26
640330,2,1,14,1373.518368,0,-94
655370,0,0,11,781.2282281,34.10369439,36
841708,0,0,15,431.6554697,333.1269145,47
846244,0,0,6,541.4915982,1067.267735,39
830784,0,1,17,2002.876243,308.4959809,22
662677,0,0,12,1384.423369,147.972335,42
734903,0,1,8,1486.880341,1116.674727,35
741657,0,0,8,1884.693762,269.4430912,25
762175,0,0,2,1827.096818,1036.042539,17
773911,0,0,19,1515.463053,254.8720811,41
817459,1,2,3,479.3075326,1193.397117,479.3075326
851408,0,1,21,1724.907079,705.9489494,2
873044,0,1,16,1210.211045,594.8144332,1
878290,0,1,12,453.9264795,477.5419374,23
883324,0,1,9,488.0314888,1221.04405,22
648448,0,0,16,469.9688945,63.52815745,16
735898,0,1,1,512.2913916,759.0734997,41
863782,0,0,1,1981.491229,1705.524143,8
700373,0,0,10,1325.229671,1093.707226,22
761918,0,1,16,2063.795073,1057.545603,28
774002,0,0,9,1815.547438,5.71288141,14
823469,0,1,18,1487.895015,737.7629994,2975.79003
836683,0,1,1,1728.482355,851.2276172,17
881946,0,1,10,539.945935,414.1419903,7
793311,1,1,15,2016.123688,131.9309578,-27
827104,0,0,12,1452.810727,686.1408396,28
797243,0,0,3,1756.478716,779.1255039,1
848967,0,1,11,1357.243349,1176.920882,33
770723,0,1,7,1709.313924,19.65286218,42
838669,0,0,3,1455.374962,930.7701316,9
859383,1,0,7,560.4400169,569.2674646,0
660356,0,0,16,481.6285348,13.36588477,36
777629,0,0,4,1291.042288,779.8707476,35
846075,1,0,6,522.9512094,418.6796771,20
725303,1,1,4,479.0473501,928.1160456,2
851538,0,0,6,1661.320794,718.805116,42
717700,1,0,6,477.0134887,956.6081169,-18
845612,0,1,20,1025.433276,378.9485408,39
858313,1,0,19,1571.308489,666.0158499,-10
774628,0,0,18,491.052794,471.293959,16
818531,0,1,1,1467.492996,715.7163312,31
727316,0,1,19,514.9082193,647.4653377,35
642240,1,0,7,501.1392799,0,-63
692870,0,0,12,1893.580953,96.16758311,23
782333,0,1,15,473.3218368,491.341926,36
868880,0,1,15,553.3229939,420.6984389,30
880882,0,1,3,526.0864096,633.6301825,2
644132,1,0,10,533.1577457,102.8956724,30
881740,0,0,6,495.7914316,237.6305721,40
648774,0,0,19,1647.147354,79.71216849,50
847803,0,0,18,2101.414546,1377.688357,22
875244,0,1,6,440.4805455,970.6834661,24
848613,0,0,16,1320.874532,538.4815123,32
653031,0,1,2,1205.572751,45.17064193,27
626503,1,1,5,499.8252494,0,2
639969,0,1,5,1612.035424,0,38
778608,1,1,6,560.058466,1135.266682,-32
678717,1,0,2,477.7869927,142.7728763,-27
566234,0,0,1,1718.765904,0,35
638560,0,0,15,1388.971428,0,23
656939,0,0,13,1469.231632,133.2661606,25
672108,0,0,9,1356.047137,0,22
699570,0,0,13,2060.619369,197.1820888,34
706290,0,0,16,1985.904081,714.4821962,19
724070,0,1,13,1447.89313,778.25257,2
725796,0,1,15,1635.476109,1256.515171,3
752176,0,0,8,1280.465371,968.8627826,10
759568,0,0,16,1781.65034,773.8340047,41
778411,0,0,4,1393.640418,1296.08616,35
781653,0,1,5,1433.777616,744.9941093,41
811729,0,0,9,1511.50222,846.8979147,36
817897,0,1,4,1883.684613,89.36289367,3
850241,0,0,1,1586.0418,443.4343596,10
858425,0,0,12,1778.714974,1074.629843,38
864462,1,2,9,532.4841083,-9.154624612,532.4841083
865852,0,1,12,1886.520695,268.7753185,48
866635,0,0,9,1009.741718,54.36131545,8
868787,0,1,11,1291.085313,699.979153,6
874621,1,2,22,1492.943101,210.7290505,1492.943101
876447,0,0,19,482.8135858,801.845108,9
884590,0,1,16,570.6405673,370.2580548,30
890238,0,1,2,519.0974603,681.687598,42
654515,1,1,6,525.3430454,0,-33
672256,1,0,1,1876.890138,0,2
700412,1,1,19,1494.567251,240.3394216,39
739300,0,1,21,1392.768066,624.4843145,24
643685,1,1,5,501.8952523,0,-13
826611,0,1,17,503.4170865,476.0008634,41
645063,0,0,11,1116.279525,0,43
668482,0,0,16,510.6100686,62.62582564,33
751067,0,0,1,459.852687,1044.224963,33
808747,0,0,1,1976.110743,1449.451326,34
891413,0,0,17,473.4376809,275.4842636,21
667001,1,0,18,507.5554883,0,-83
752587,0,1,15,1770.650878,1281.769025,35
794970,0,1,13,1591.076268,403.9494458,49
823245,1,1,7,1903.031429,442.1641939,-47
881227,0,0,1,544.6531551,1366.661945,46
885757,0,0,10,503.0226612,991.8005371,47
889773,0,1,3,489.7369615,1246.912403,27
774169,0,0,7,543.9598669,937.175931,39
852665,1,3,10,1455.281006,439.5083124,2910.562012
865012,0,0,1,489.1214984,431.1191896,34
680916,0,0,3,550.0332413,0,43
876652,0,0,20,471.0946242,439.7240868,7
639905,1,1,1,444.4132059,0,46
672386,0,0,1,453.8174617,90.65285227,15
830382,0,1,3,488.5684146,343.091368,977.1368293
622130,1,0,10,501.0091177,192.053015,-73
866381,0,0,14,504.5841938,74.551426,1
872391,0,1,1,1295.494736,781.0218312,19
788447,0,0,5,488.7822099,691.8000947,22
881414,0,1,16,503.946691,156.4275525,2
574006,0,1,10,496.6081495,156.9825284,14
680233,0,0,4,478.9869539,0,37
701811,0,0,19,524.9424212,1389.605661,12
754134,0,0,13,1591.337953,1089.281322,18
809007,0,0,5,504.2093263,689.0166571,8
822172,0,1,21,1745.778264,494.2688295,45
720504,0,0,9,1370.570622,500.1353172,16
746689,1,0,11,1827.199959,930.3820304,-33
827980,0,1,21,1264.817577,1034.988339,11
651738,0,0,1,497.921272,0,11
717885,0,0,5,553.5467112,422.8408472,33
736167,0,0,20,1357.435688,187.2663043,39
781475,0,0,14,522.3783803,697.8618638,19
838267,0,1,12,1619.258905,1381.474632,42
629139,1,0,12,561.2263572,142.1851529,-100
689263,1,0,15,541.8388738,0,-90
784029,0,1,12,457.4611637,1224.366696,21
759513,0,1,21,1989.607478,-2.635453824,49
702546,0,1,19,1218.919294,902.6348765,33
713207,0,0,16,1394.097659,695.8883916,35
717120,1,0,9,521.0539607,1345.202506,16
868291,0,1,3,1647.799206,1137.30206,4
727745,0,0,10,516.4166369,506.1160295,26
819761,1,0,6,1245.866147,316.7516476,-49
673516,0,0,6,1140.693195,48.17565237,12
771711,0,1,17,1491.240301,1202.021607,41
836900,0,1,3,450.5937259,-107.8763121,23
879925,0,0,2,492.6412629,604.0271709,34
886389,0,2,18,551.4109922,640.5243865,1102.821984
617798,0,1,14,1369.571972,0,19
638485,1,0,2,535.7979959,39.32613425,-37
653620,0,0,11,1045.458453,56.1239683,37
703918,0,0,6,1318.62784,489.9622805,32
711557,0,0,6,1729.967728,299.6708629,13
719599,0,0,11,2239.891783,410.5222815,6
723907,0,1,19,1769.506103,142.1243379,16
729226,0,0,21,2178.542842,540.5501229,43
729374,0,0,20,1516.109369,843.1327521,32
732020,0,1,3,1410.988183,1194.987843,4
733849,0,1,4,1527.311552,1489.807075,38
733960,0,0,18,1577.727584,1317.876798,33
745271,0,0,20,1954.857841,414.9957448,37
750819,0,1,5,2180.730806,755.6761322,1
751571,0,1,14,2291.847793,916.6625049,4583.695587
751692,0,0,6,1666.820858,967.0801624,42
753502,0,0,9,1056.250981,1222.12377,1
754107,0,0,11,490.2566148,534.8834602,3
756455,0,0,12,514.1869823,667.3554691,25
766838,1,1,13,1367.533541,300.1612722,-58
767835,0,0,16,2110.257371,809.2312175,30
780188,1,0,21,2052.046677,976.7387208,-1
789042,0,0,1,1446.103383,956.9504554,24
798437,0,0,15,504.0525307,1229.639656,27
813367,0,0,19,1410.892208,613.206966,5
815558,0,0,3,1512.616615,903.0848922,48
820749,0,0,12,1588.017661,449.0649257,3
825445,0,1,13,1621.838323,373.3807694,22
833338,1,1,18,1813.263977,826.6738573,-76
833691,0,0,5,1879.408702,587.5667856,16
835725,0,1,17,1925.130518,733.3874198,24
836124,0,1,17,1521.710904,891.4788546,29
844307,0,0,2,1922.973677,1238.322425,34
846776,0,0,7,1400.79087,956.5705296,24
851976,0,1,5,1963.701613,1152.478367,22
856131,0,0,10,1926.391918,440.2142342,20
856551,0,0,19,928.767933,1654.251619,25
859561,0,0,8,1804.279916,539.0956726,38
861023,0,1,19,1388.334188,646.083546,49
863474,0,0,15,1248.230908,1067.825441,19
864145,0,0,4,1337.677564,994.6796198,2675.355128
882363,0,0,22,1763.350419,-46.18597476,3526.700838
882831,0,1,12,486.937336,1158.618224,40
771010,0,1,1,1904.889883,792.6500846,29
615084,1,0,17,527.0780411,0,-14
683766,0,0,4,523.2240139,0,33
731117,1,0,3,484.6305195,1001.636834,-3
794822,0,1,10,467.8640472,714.7846285,50
807188,0,0,14,1358.297292,1310.806431,9
868675,0,1,20,484.3064108,1091.535347,13
792350,0,1,12,510.977845,1072.205429,0
775559,0,1,2,484.2068055,1325.051108,7
595681,2,0,5,502.8401684,180.7796444,-6
642110,1,0,9,493.621628,41.09185863,6
824569,0,0,19,1817.915714,1122.794473,22
875383,0,0,7,492.0877867,1618.787639,27
649397,0,0,21,521.7568188,0,43
808327,1,0,18,486.639497,274.8690621,-88
833981,0,1,10,1623.644686,161.6451879,0
867191,0,0,15,1993.729077,829.3606252,14
680073,1,0,13,1055.128427,125.5325862,-23
720492,1,1,12,1668.65912,999.0268342,-27
764722,1,1,21,1299.941974,867.6479189,-29
812566,1,1,14,1731.198124,1187.058463,-16
862785,0,1,5,1758.401477,621.3106752,42
752130,0,1,10,1382.792652,728.7514889,45
757210,0,0,3,1500.234006,936.6895981,43
862682,0,1,5,1846.790103,415.4396571,47
883249,0,1,18,525.6471876,489.7082066,36
887014,0,0,21,546.5132106,1566.252619,33
575722,0,1,20,2058.41493,0,46
735665,0,0,20,526.4059168,1004.549511,1
704148,0,1,16,450.5021882,1269.668418,24
671811,1,1,10,559.1798946,103.1846411,-51
657945,0,0,10,1595.377034,0,43
577687,2,1,13,561.2479913,110.5844024,-65
648792,0,1,12,2112.585408,0,4225.170816
692067,0,0,5,1512.812664,0,23
678623,0,0,1,1417.943919,100.707162,7
724119,0,0,4,1410.86492,309.3399182,37
801449,0,0,6,1695.847261,437.849188,46
850438,1,1,22,1466.823438,-310.5640093,1466.823438
876504,0,0,14,1425.869107,305.2881525,5703.476428
843168,0,1,17,1961.471007,762.0853483,33
653200,0,0,21,1852.565058,0,7
655978,0,0,10,1963.242749,0,46
659976,0,0,21,1651.140273,0,37
695590,0,1,20,1399.942663,37.04974014,2
703534,0,0,15,1373.530375,907.9999238,15
719982,0,0,21,2129.926094,1787.158425,11
727624,1,1,8,493.6724127,617.3035303,-43
733661,0,0,5,1390.164031,1090.595239,3
738938,0,0,15,1662.801808,496.2877544,2
741956,0,0,9,1347.422894,-333.1056158,21
759504,0,0,2,1788.108915,1075.538012,0
766799,1,0,12,1916.388407,1195.436078,-99
768234,1,1,11,2364.228404,917.5508041,13
770497,1,0,13,1335.895618,855.5323033,-17
770572,1,0,17,1746.497733,597.72736,-10
856412,0,0,14,460.4261201,1097.455767,16
869654,0,0,7,1723.059742,155.2928413,22
879064,0,1,7,515.2651468,785.7550579,47
661102,0,0,2,1561.091426,0,23
674009,0,1,20,1627.138554,148.7825369,23
700908,0,1,6,1712.041022,1087.390388,33
818661,0,0,13,1411.599627,758.2262622,50
834401,0,1,17,1790.382579,1494.562919,14
661483,0,0,10,474.6490241,0,42
794747,0,1,2,525.8997343,707.9191238,47
670597,0,0,3,520.5729045,199.0275465,32
818746,0,1,4,509.3039353,972.3105507,35
611675,1,1,19,525.7546325,145.2384801,0
652687,1,0,5,469.8512889,124.8952202,43
683542,0,0,18,474.4337867,0,34
764405,0,0,3,1807.038269,-81.42084365,3614.076538
613615,0,1,6,1933.363435,65.13299968,14
854397,0,0,16,1284.488657,686.7027249,42
714491,1,1,18,552.9057643,607.9853381,-23
830560,2,0,20,1379.358442,1304.454318,1379.358442
853680,0,0,20,1901.040319,1217.969477,11
882073,0,1,21,524.1342051,984.488588,21
754527,0,1,21,1705.520886,2.724427782,14
773050,0,1,5,1586.583403,1187.140903,5
882952,0,0,6,460.1025054,1147.510786,44
571470,0,1,21,1941.353743,12.05376911,5824.061229
573438,2,1,6,1711.657609,0,1711.657609
623191,0,0,21,1347.958723,0,27
633882,1,0,7,1637.849327,0,-90
650003,0,0,7,1274.471319,174.1120164,13
651064,1,1,1,1832.473968,128.5711131,-77
689825,1,1,20,2022.235238,118.1748298,-50
747761,0,1,15,1340.340862,37.42375212,27
759166,0,0,15,1101.527345,457.0973802,45
764544,1,0,19,1624.214931,1583.265741,-21
771597,1,1,15,1264.558394,57.35978562,-71
772923,1,0,15,1905.510949,184.8660262,-65
808587,0,0,17,481.2747484,713.2084245,26
878665,0,0,19,529.80916,1098.350114,29
878937,0,1,12,2034.181874,1079.090736,10170.90937
889719,0,2,14,2225.397127,346.460413,8901.588509
644785,0,0,18,1886.809644,66.42960809,30
675341,1,1,14,464.6895738,164.8851948,-87
830832,0,0,5,1610.851284,1169.685267,12
606194,1,0,12,486.2433314,0,47
768186,0,0,14,2117.03504,509.7190649,28
632438,0,0,14,1537.646076,16.76159975,3075.292151
637648,1,0,20,453.5756685,191.8941023,-26
797289,0,2,19,1310.926192,830.242338,2621.852383
603867,0,0,16,511.819558,0,1023.639116
696140,0,0,6,476.0372662,0,10
832742,0,1,9,1929.771076,330.4219577,41
888909,0,1,17,470.115939,156.0769013,10
665940,1,0,16,496.9663363,194.0336375,-71
733465,1,0,7,530.2873974,700.2348847,-51
778831,0,0,14,1836.199803,880.0685766,40
794297,0,1,13,1512.466898,900.4021074,35
882998,0,1,7,495.1233139,1643.039748,24
760461,0,0,4,531.9562225,553.3818917,8
772147,0,0,20,455.3221931,651.5937993,44
673712,1,1,7,521.4214942,0,-54
776024,0,1,5,1439.552126,476.0357389,44
829087,0,0,9,459.4109641,650.9290878,43
656582,1,0,20,480.2259177,91.7931288,44
708034,1,0,1,513.321307,314.885454,-86
779922,0,1,10,1516.348206,913.040836,38
828464,0,0,16,517.9105104,701.6224534,20
747891,0,1,19,1196.022047,1391.336559,17
765868,1,0,5,955.334996,984.5005616,-39
766959,0,1,4,1436.339477,730.5656865,41
852197,0,0,21,1347.522133,1785.907671,31
589224,0,0,18,2167.109337,170.6717714,10
658979,0,0,11,1808.819643,195.5367234,37
670748,0,1,11,568.7463218,57.37103362,46
685591,0,1,2,1893.036548,0,12
765279,0,1,11,1628.736826,389.4151625,25
787422,0,0,14,1750.521501,1083.599367,16
828987,0,0,15,1220.071497,788.8695123,39
848752,0,0,20,511.0780587,758.2747289,12
873053,0,0,8,1237.788876,847.1710603,36
652717,0,0,6,515.2372312,27.33757291,4
613352,1,0,14,441.8943168,36.51444988,-2
804468,0,0,3,458.1623787,207.2650253,5
879345,0,0,10,478.4688356,789.9888739,4
741460,0,1,3,1655.389195,891.4085934,0
863773,0,0,7,1963.289566,715.0317438,10
665351,0,0,13,1621.984278,136.7581927,31
699404,0,0,18,1640.961782,77.24416627,10
709013,0,0,7,1188.536231,784.3804325,21
770255,0,1,20,1709.825882,748.1540743,20
779267,0,0,12,1259.702438,915.0180894,48
780713,2,2,11,1473.895556,894.3088931,27
817909,0,1,1,1227.480399,949.9331906,17
854632,0,1,20,1271.362009,804.9741334,24
858500,0,1,20,1919.634371,940.0742204,46
874407,0,0,12,1546.008357,939.3792115,22
876193,0,1,16,491.9461289,269.9806555,41
877350,0,1,4,523.3263529,699.5364896,5
880181,0,1,18,531.6585476,813.5207498,47
865928,0,0,8,2065.480198,683.4973608,13
776387,0,0,5,1302.288197,79.31604057,36
860893,0,0,8,1593.697201,254.841748,3187.394401
696234,0,0,1,1302.791776,99.20011194,49
706955,0,0,5,1558.729253,1063.72813,2
713832,0,0,21,1812.134887,1057.387131,7
576943,0,1,21,476.6279596,0,14
673655,0,0,6,1682.952816,0,30
712732,0,0,18,1267.190105,709.5592459,34
751843,0,0,3,1304.073206,580.8790154,22
866505,0,0,18,1838.439006,841.69741,43
640013,0,0,17,516.3192161,0,44
748142,1,0,3,496.4092906,892.0222596,-25
883360,0,1,10,522.847251,762.9632983,44
772624,0,1,19,544.7706521,363.7755797,32
797300,0,1,12,1294.181054,-282.8135858,5
866121,0,0,8,1144.464115,1007.810555,1
881610,0,1,12,513.6698536,1171.147946,33
882916,0,1,15,512.5892487,298.5592738,9
887863,0,1,3,468.6017088,928.2411804,1
745507,0,1,12,2130.068831,397.1366089,7
746009,0,0,14,1352.929338,333.2211931,32
811653,0,0,2,1353.025814,1317.640056,26
815295,0,0,14,1252.762272,1730.826692,3758.286816
657123,1,0,18,556.0510448,0,-43
879297,0,0,8,565.0694212,663.9073759,44
722432,0,1,16,499.5428382,1105.621238,31
637835,1,1,12,539.4745671,18.56441615,-52
730428,0,0,16,509.8170378,1267.405897,14
761552,0,0,16,1521.193312,92.00635294,46
837699,0,1,4,1373.033079,414.5958286,17
663919,1,0,21,497.2378898,48.94797683,40
666714,1,0,10,497.5299148,8.061276205,-68
891794,0,1,6,481.3985648,738.3946595,12
658344,0,1,11,1445.219719,0,36
636959,1,0,8,511.4620831,139.4623555,48
642941,1,0,21,1566.193053,0,33
668419,1,0,16,528.7650333,85.0220131,-41
878160,1,1,4,1550.719186,1488.837981,1550.719186
726579,0,0,8,1766.712089,647.6750815,2
564650,0,0,14,1309.435556,141.5995292,26
594545,0,0,16,1979.447072,0,3
665089,0,0,15,2107.21088,3.562259163,12
682358,0,0,7,1483.67722,59.74487997,39
683597,0,0,19,1278.297735,154.2687199,27
691079,0,0,5,1722.148262,0,6
693309,0,1,14,1550.158186,0,5
698715,0,0,17,1447.908875,0,24
699057,0,1,17,1752.695234,61.08045447,45
699589,0,0,15,1855.845286,0,36
713775,0,1,19,1771.842359,1508.572501,3543.684718
747855,0,0,20,1891.80775,1180.990869,30
755391,0,0,14,1332.464506,1426.09491,2664.929013
801234,0,0,19,1635.55881,1031.575725,12
811363,0,0,7,1705.731255,492.3703979,50
822060,0,0,20,428.3588325,96.43589942,6
852058,0,0,17,436.1200934,406.3347749,8
856506,0,0,2,1759.914234,660.5559841,12
858498,0,0,13,1676.17466,857.5347563,24
877006,0,0,5,515.3139804,989.2161784,32
881638,0,0,21,467.7388008,647.90046,35
882877,0,1,14,481.385847,179.5121199,37
883829,0,1,21,512.1535238,211.9664426,41
622934,1,1,1,526.6195936,0,20
